,date,open,high,low,close,volume
0,2021-03-05,0.998,1.029,0.985,1.024,322299027
1,2021-03-08,1.033,1.055,1.015,1.017,141853239
2,2021-03-09,1.014,1.022,0.982,1.0,89376267
3,2021-03-10,1.003,1.019,0.967,0.969,50412153
4,2021-03-11,0.966,1.001,0.962,0.995,51129697
5,2021-03-12,0.991,0.991,0.97,0.973,34002659
6,2021-03-15,0.972,0.972,0.928,0.929,55878097
7,2021-03-16,0.925,0.942,0.925,0.939,27699084
8,2021-03-17,0.939,0.946,0.93,0.944,27756087
9,2021-03-18,0.944,0.949,0.937,0.941,27671044
10,2021-03-19,0.931,0.942,0.918,0.922,34241927
11,2021-03-22,0.92,0.931,0.917,0.93,13541165
12,2021-03-23,0.931,0.94,0.922,0.933,28244522
13,2021-03-24,0.932,0.94,0.926,0.938,20595937
14,2021-03-25,0.939,0.95,0.928,0.94,22357493
15,2021-03-26,0.936,0.948,0.931,0.942,23149650
16,2021-03-29,0.94,0.94,0.932,0.933,24683773
17,2021-03-30,0.932,0.932,0.922,0.923,16540424
18,2021-03-31,0.924,0.932,0.923,0.929,28764921
19,2021-04-01,0.927,0.93,0.921,0.929,10822900
20,2021-04-02,0.93,0.937,0.926,0.937,18857640
21,2021-04-06,0.936,0.954,0.933,0.952,43865105
22,2021-04-07,0.948,0.952,0.941,0.95,37056248
23,2021-04-08,0.948,0.955,0.938,0.943,49622553
24,2021-04-09,0.939,0.946,0.936,0.942,47736101
25,2021-04-12,0.94,0.942,0.915,0.917,56388416
26,2021-04-13,0.919,0.927,0.916,0.919,31246442
27,2021-04-14,0.923,0.93,0.918,0.929,24850137
28,2021-04-15,0.93,0.93,0.92,0.924,33659597
29,2021-04-16,0.926,0.941,0.925,0.937,43350593
30,2021-04-19,0.937,0.948,0.932,0.947,38555472
31,2021-04-20,0.947,0.971,0.942,0.957,41284531
32,2021-04-21,0.955,0.957,0.951,0.951,31483069
33,2021-04-22,0.951,0.958,0.948,0.956,38524595
34,2021-04-23,0.961,0.964,0.954,0.957,35043304
35,2021-04-26,0.953,0.957,0.943,0.943,36216338
36,2021-04-27,0.941,0.951,0.934,0.937,29534957
37,2021-04-28,0.936,0.943,0.929,0.939,27844384
38,2021-04-29,0.95,0.95,0.934,0.943,31020905
39,2021-04-30,0.942,0.948,0.922,0.929,47605832
40,2021-05-06,0.928,0.928,0.912,0.917,41888888
41,2021-05-07,0.918,0.921,0.912,0.917,30650412
42,2021-05-10,0.917,0.923,0.911,0.915,31937518
43,2021-05-11,0.915,0.918,0.9,0.912,40534449
44,2021-05-12,0.908,0.935,0.904,0.934,50287237
45,2021-05-13,0.93,0.945,0.926,0.935,39876549
46,2021-05-14,0.936,0.945,0.935,0.939,26229201
47,2021-05-17,0.947,0.947,0.934,0.939,29991177
48,2021-05-18,0.937,0.944,0.933,0.941,31404631
49,2021-05-19,0.94,0.944,0.931,0.939,27443842
50,2021-05-20,0.936,0.957,0.928,0.953,46082188
51,2021-05-21,0.947,0.962,0.94,0.946,34063873
52,2021-05-24,0.945,0.953,0.939,0.953,30704347
53,2021-05-25,0.955,0.966,0.952,0.965,51148473
54,2021-05-26,0.963,0.975,0.96,0.965,52959793
55,2021-05-27,0.966,0.98,0.963,0.978,36667947
56,2021-05-28,0.978,0.986,0.967,0.974,40643174
57,2021-05-31,0.968,0.98,0.964,0.977,38962672
58,2021-06-01,0.978,0.982,0.972,0.978,37875969
59,2021-06-02,0.98,0.985,0.968,0.97,32184556
60,2021-06-03,0.973,0.995,0.973,0.98,33679831
61,2021-06-04,0.984,0.992,0.98,0.988,34559600
62,2021-06-07,0.989,1.004,0.987,1.003,44477129
63,2021-06-08,1.004,1.017,0.993,1.015,71197281
64,2021-06-09,1.016,1.02,1.012,1.018,48921019
65,2021-06-10,1.018,1.027,1.018,1.025,47260219
